INI File,Section,Key,Value Type,Default Value,Adds to list,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,BuildupSound,Sound,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,PackupSound,Sound,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,CreateUnitSound,Sound,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,UnitExitSound,Sound,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,UnitEnterSound,Sound,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,WorkingSound,Sound,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,NotWorkingSound,Sound,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,UnitRepair,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,UnitReload,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Bunker,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Cloning,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Grinding,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,UnitAbsorb,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,InfantryAbsorb,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,SecretLab,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,DockUnload,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Gate,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,SAM,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,ConstructionYard,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,NukeSilo,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Refinery,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,WeaponsFactory,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LaserFencePost,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LaserFence,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,FirestormWall,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Hospital,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Armory,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,GDIBarracks,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,NodBarracks,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,YuriBarracks,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,EMPulseCannon,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TickTank,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,ChargedAnimTime,float,999,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,SuperWeapon,SuperWeapon,-1,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,SuperWeapon2,SuperWeapon,-1,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,CloakGenerator,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,SensorArray,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,CloakRadiusInCells,int,20,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,PsychicDetectionRadius,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,BarrelStartPitch,int,64,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,DeployFacing,int,128,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LightVisibility,int,5000,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LightIntensity,float,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LightRedTint,float,1000000,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LightGreenTint,float,1000000,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LightBlueTint,float,1000000,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,GateCloseDelay,float,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,InvisibleInGame,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,PowersUpBuilding,string,"""""",,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,PowersUpToLevel,int,-1,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,BridgeRepairHut,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,HasStupidGuardMode,boolean,1,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,CrateBeneath,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,CrateBeneathIsMoney,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,LeaveRubble,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,PlaceAnywhere,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,ICBMLauncher,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Artillary,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TargetCoordOffset,XYZ,{0;0;0},,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,ExitCoord,XYZ,{0;0;0},,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,AIBuildThis,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,IsBaseDefense,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,IsThreatRatingNode,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,ConcentricRadialIndicator,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Power,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,ExtraPower,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnim,filename.anim,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimDamaged,filename.anim,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's Image,TurretAnimGarrisoned,filename.anim,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimX,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimY,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimZAdjust,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimYSort,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimPowered(This tag doesn't actually exist.),boolean,1,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimPoweredLight(This tag doesn't actually exist.),boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimPoweredEffect(This tag doesn't actually exist.),boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimPoweredSpecial(This tag doesn't actually exist.),boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,TurretAnimIsVoxel,boolean,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,VoxelBarrelFile,filename.vxl,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,VoxelBarrelOffsetToPitchPivotPoint,XYZ,{0;0;0},,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,VoxelBarrelOffsetToRotatePivotPoint,XYZ,{0;0;0},,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,VoxelBarrelOffsetToBuildingPivotPoint,XYZ,{0;0;0},,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,VoxelBarrelOffsetToBarrelEnd,XYZ,{0;0;0},,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,Upgrades,int,0,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,NumberOfDocks,int,1,,,,,,,,,,,,,,,
Rules(md).ini,Object's ID,DockingOffsetX,XYZ,{0;0;0},,,,,,,,,,,,,,,
