INI File,Section,Key,Value Type,Default Value,Adds to list,,,,,,,,,,,,,,
Rules(md).ini,[General],SpotlightAngle,float,20,,,,,,,,,,,,,,,
Rules(md).ini,[General],SpotlightRadius,int,175,,,,,,,,,,,,,,,
Rules(md).ini,[General],RevealTriggerRadius,int,5,,,,,,,,,,,,,,,
Rules(md).ini,[General],ChargeToDrainRatio,float,3,,,,,,,,,,,,,,,
Rules(md).ini,[General],WallBuildSpeedCoefficient,float,0.5,,,,,,,,,,,,,,,
Rules(md).ini,[General],ConditionYellowSparkingProbability,float,0.01,,,,,,,,,,,,,,,
Rules(md).ini,[General],ConditionRedSparkingProbability,float,0.02,,,,,,,,,,,,,,,
Rules(md).ini,[General],AITriggerSuccessWeightDelta,float,?,,,,,,,,,,,,,,,
Rules(md).ini,[General],AITriggerFailureWeightDelta,float,?,,,,,,,,,,,,,,,
Rules(md).ini,[General],AITriggerTrackRecordCoefficient,float,?,,,,,,,,,,,,,,,
Rules(md).ini,[General],WeedCapacity,int,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],FlashFrameTime,int,7,,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarCombatFlashTime,int,21,,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarEventSpeed,float,1,,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarEventRotationSpeed,float,0.1,,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarEventSuppressionDistances,vector<int>,{},,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarEventVisibilityDurations,vector<int>,{},,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarEventDurations,vector<int>,{},,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarEventMinRadius,int,5,,,,,,,,,,,,,,,
Rules(md).ini,[General],RadarEventColorSpeed,float,0.05,,,,,,,,,,,,,,,
Rules(md).ini,[General],MyEffectivenessCoefficientDefault,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],TargetEffectivenessCoefficientDefault,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],TargetSpecialThreatCoefficientDefault,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],TargetStrengthCoefficientDefault,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],TargetDistanceCoefficientDefault,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],DumbMyEffectivenessCoefficient,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],DumbTargetEffectivenessCoefficient,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],DumbTargetSpecialThreatCoefficient,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],DumbTargetStrengthCoefficient,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],DumbTargetDistanceCoefficient,float,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],EnemyHouseThreatBonus,int,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],VeinholeMonsterStrength,int,10000,,,,,,,,,,,,,,,
Rules(md).ini,[General],MaxVeinholeGrowth,int,1000,,,,,,,,,,,,,,,
Rules(md).ini,[General],VeinholeGrowthRate,int,100,,,,,,,,,,,,,,,
Rules(md).ini,[General],VeinholeShrinkRate,int,100,,,,,,,,,,,,,,,
Rules(md).ini,[General],VeinDamage,int,2,,,,,,,,,,,,,,,
Rules(md).ini,[General],VeinholeTypeClass,TerrainType,0,+,,,,,,,,,,,,,,
Rules(md).ini,[General],DefaultMirageDisguises,vector<TerrainType>,{},+,,,,,,,,,,,,,,
Rules(md).ini,[General],InfantryBlinkDisguiseTime,int,0,,,,,,,,,,,,,,,
Rules(md).ini,[General],MaximumQueuedObjects,int,5,,,,,,,,,,,,,,,
Rules(md).ini,[General],MaxWaypointPathLength,int,15,,,,,,,,,,,,,,,
Rules(md).ini,[General],TreeStrength,int,25,,,,,,,,,,,,,,,
Rules(md).ini,[General],EngineerCaptureLevel,float,1,,,,,,,,,,,,,,,
Rules(md).ini,[General],TalkBubbleTime,float,300,,,,,,,,,,,,,,,
